Name,Patronym,"Family name",Gender,Owns,"Attestation ID",ind.Name,ind.Patronym,"ind.Family name",ind.Gender,Biography,PID,Probability,"Museum no.",Duplicate,Publication,Archive,Type,Date,"Julian date","Place of writing",Has,"Cdli URL","Nabucco URL","Achemenet URL","Oracc URL","British Museum URL","Tablet ID",Role,Title,"Type and objects"
Darius,,,Male,,54556,Darius,-,-,Male,,16371,"highly probable","Liverpool 29-11-77, 20",,"Wunsch 2000b, no. 45","Egibi Nūr-Sîn","Legal document","16.I.14 Dar I",508,Babylon,,-,https://nabucco.arts.kuleuven.be/item/28960,http://www.achemenet.com/en/item/?/textual-sources/texts-by-publication/Wunsch_CM_20/1328332,-,-,6429,"king in date","šar Bābili šar mātāti","TypeLegal documentSubtypelease contract (ana sūti)"
Darius,,,Male,,57176,Darius,-,-,Male,,16371,"highly probable","NY 51",,"Wunsch 2000b, no. 239","Egibi Nūr-Sîn","Legal document","08.[-].14 Dar I",508/507,Broken/Unclear,,-,https://nabucco.arts.kuleuven.be/item/29833,http://www.achemenet.com/en/item/?/textual-sources/texts-by-publication/Wunsch_CM_20/1328905,-,-,6744,"king in date",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Darius,,,Male,,62305,Darius,-,-,Male,,16371,"highly probable","BM 41432",,"Dar 409","Egibi Nūr-Sîn","Legal document","05.VIII.15 Dar I",507,Sippar,,-,https://nabucco.arts.kuleuven.be/item/29692,http://www.achemenet.com/fr/item/?/3349245==Strassmaier%20--Inschriften%20von%20Darius&1087349=409&l=a&c=1&t=1.4/1/24/1/1661236,,https://www.britishmuseum.org/collection/object/W_1881-0625-43,7379,"king in date","šar Bābili šar mātāti
šarru","TypeLegal documentSubtypelease contract (ana sūti)"
Da[ri]us,,,Male,,49807,-,-,-,-,-,-,"less probable","CBS 5220",,"BE 10, 112",Murašû,"Legal document","05.VII.06 Dar II",418,Nippur,Seals,https://cdli.ucla.edu/P261413,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2133629,,,5799,"king in date","šar mātāti","TypeLegal documentSubtypelease contract (ana sūti)"
Ea-zittišu,Ahdatuše,,Male,,42707,-,-,-,-,-,-,"less probable","CBS 5305",,"BE 9, 86a",Murašû,"Legal document","[-].III.41 Art I",424,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261499,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2044667,,,4934,"leaves fingernail marking(s)
lessee",ardu,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-ittannu,Bēl-bullissu,,Male,,42866,-,-,-,-,-,-,"less probable","CBS 5306",,"BE 9, 88",Murašû,"Legal document","10.III.41 Art I",424,Nippur,,https://cdli.ucla.edu/P261500,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2044714,,,4943,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-ittannu,Na’id-Bēl,,Male,"Cattle, SmallCattle",1035,-,-,-,-,-,-,"less probable","CBS 5205",,"Stolper 1985, no. 11",Murašû,"Legal document","10.III.40 Art I",425,Nippur,,https://cdli.ucla.edu/P261398,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3486739,,,131,sub-lessee,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-kēšir,Arad-Enlil,,Male,,42851,-,-,-,-,-,-,"less probable","CBS 5306",,"BE 9, 88",Murašû,"Legal document","10.III.41 Art I",424,Nippur,,https://cdli.ucla.edu/P261500,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2044714,,,4943,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-kēšir,Arad-Enlil,,Male,,49799,-,-,-,-,-,-,"less probable","CBS 5220",,"BE 10, 112",Murašû,"Legal document","05.VII.06 Dar II",418,Nippur,Seals,https://cdli.ucla.edu/P261413,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2133629,,,5799,"sealer of the tablet
witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-kēšir,[Arad-Enlil],,Male,,1049,-,-,-,-,-,-,"less probable","CBS 5205",,"Stolper 1985, no. 11",Murašû,"Legal document","10.III.40 Art I",425,Nippur,,https://cdli.ucla.edu/P261398,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3486739,,,131,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-kēšir,[Arad-Enlil],,Male,,44080,-,-,-,-,-,-,"less probable","CBS 5438",,"BE 9, 108",Murašû,"Legal document","12.IX.41 Art I",424,Nippur,"Seals, Epigraphs",https://cdli.ucla.edu/P261632,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2045218,,,5076,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-māku-pitin,,,Male,,29077,-,-,-,-,-,-,"less probable","CBS 5392",,"BE 9, 30",Murašû,"Legal document","12.V.42 Art I",423,Nippur,Fingernails,https://cdli.ucla.edu/P261586,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043211,,,3412,"leaves fingernail marking(s)
lessee",ardu,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-mukīn-apli,Kāṣiru,,Male,,1057,-,-,-,-,-,-,"less probable","CBS 5205",,"Stolper 1985, no. 11",Murašû,"Legal document","10.III.40 Art I",425,Nippur,,https://cdli.ucla.edu/P261398,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3486739,,,131,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-mukīn-apli,Kāṣiru,,Male,,42863,-,-,-,-,-,-,"less probable","CBS 5306",,"BE 9, 88",Murašû,"Legal document","10.III.41 Art I",424,Nippur,,https://cdli.ucla.edu/P261500,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2044714,,,4943,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-mukīn-apli,Kāṣiru,,Male,,44061,-,-,-,-,-,-,"less probable","CBS 5437",,"BE 9, 107",Murašû,"Legal document","06.VIII.41 Art I",424,Nippur,Seals,https://cdli.ucla.edu/P261631,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2045194,,,5075,"sealer of the tablet
witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-mukīn-apli,Ninurta-nāṣir,,Male,,24784,-,-,-,-,-,-,"less probable","CBS 12870",,"PBS 2/1, no. 148",Murašû,"Legal document","25.VI.11 Dar II",413,Nippur,"Seals, Epigraphs, Fingernails",https://cdli.ucla.edu/P267471,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3456991,,,2944,"sealer of the tablet
witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-šumu-iddin,,,Male,,21346,-,-,-,-,-,-,"less probable","CBS 12995",,"Stolper 1985, no. 119",Murašû,"Legal document","[-].[-].35 Art I",430/429,Broken/Unclear,Seals,https://cdli.ucla.edu/P267599,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3491036,,,2608,lessee,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-šumu-iddin,Murašû,,Male,,1177,-,-,-,-,-,-,"less probable","CBS 5186",,"Stolper 1985, no. 16",Murašû,"Legal document","20+[x].VI.34 Art I",431,Broken/Unclear,"Epigraphs, Fingernails",https://cdli.ucla.edu/P261378,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3486754,,,147,lessor,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-šumu-iddin,Murašû,,Male,,1474,-,-,-,-,-,-,"less probable","CBS 12883",,"Stolper 1985, no. 22",Murašû,"Legal document","10.XII.26 Art I",438,Nippur,Seals,https://cdli.ucla.edu/P267484,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3486792,,,188,lessor,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-šumu-iddin,Murašû,,Male,,27793,-,-,-,-,-,-,"less probable","CBS 5328",,"BE 9, 26",Murašû,"Legal document","30.III.30 Art I",435,Nippur,,https://cdli.ucla.edu/P261522,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043068,,,3262,lessor,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-šumu-iddin,Murašû,,Male,,29485,-,-,-,-,-,-,"less probable","CBS 5396",,"BE 9, 34",Murašû,"Legal document","07.IV.34 Art I",431,Nippur,,https://cdli.ucla.edu/P261590,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043331,,,3442,lessor,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-šumu-iddin,Murašû,,Male,,31030,-,-,-,-,-,-,"less probable","CBS 5315",,"BE 9, 40",Murašû,"Legal document","22.IV.35 Art I",430,Nippur,,https://cdli.ucla.edu/P261509,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043498,,,3559,lessor,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-šumu-iddin,Murašû,,Male,,33022,-,-,-,-,-,-,"less probable","Unknown (poss. H.V. Hilprecht)",,"BE 9, 45",Murašû,"Legal document","20.V.36 Art I",429,Nippur,Seals,https://cdli.ucla.edu/P453403,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043617,,,3781,lessor,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-šumu-iddin,Murašû,,Male,,33466,-,-,-,-,-,-,"less probable","CBS 5292",,"BE 9, 49",Murašû,"Legal document","05.VII.36 Art I",429,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261486,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043713,,,3853,lessor,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-šumu-iddin,Murašû,,Male,,33646,-,-,-,-,-,-,"less probable","CBS 5331",,"BE 9, 52",Murašû,"Legal document","20.III.37 Art I",428,Nippur,,https://cdli.ucla.edu/P261525,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043785,,,3868,lessor,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-šumu-iddin,Murašû,,Male,,34036,-,-,-,-,-,-,"less probable","CBS 5439",,"BE 9, 52a",Murašû,"Legal document","02.III.37 Art I",428,Nippur,,https://cdli.ucla.edu/P261633,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043809,,,3916,lessor,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-šumu-iddin,Murašû,,Male,,40447,-,-,-,-,-,-,"less probable","CBS 5419",,"BE 9, 72",Murašû,"Legal document","15.VI.40 Art I",425,Nippur,Seals,https://cdli.ucla.edu/P261613,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2044309,,,4693,lessee,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-šumu-iddin,Murašû,,Male,,42704,-,-,-,-,-,-,"less probable","CBS 5305",,"BE 9, 86a",Murašû,"Legal document","[-].III.41 Art I",424,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261499,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2044667,,,4934,lessor,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-šumu-iddin,Murašû,,Male,,42833,-,-,-,-,-,-,"less probable","CBS 5306",,"BE 9, 88",Murašû,"Legal document","10.III.41 Art I",424,Nippur,,https://cdli.ucla.edu/P261500,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2044714,,,4943,lessor,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-šumu-iddin,Murašû,,Male,,42887,-,-,-,-,-,-,"less probable","Unknown (poss. C. H. Clark)",,"BE 9, 89",Murašû,"Legal document","10.IV.41 Art I",424,Nippur,,https://cdli.ucla.edu/P453408,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2044738,,,4946,lessor,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-šumu-iddin,Murašû,,Male,,44051,-,-,-,-,-,-,"less probable","CBS 5437",,"BE 9, 107",Murašû,"Legal document","06.VIII.41 Art I",424,Nippur,Seals,https://cdli.ucla.edu/P261631,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2045194,,,5075,lessee,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-šumu-iddin,Murašû,,Male,Other,47532,-,-,-,-,-,-,"less probable","CBS 5501",,"BE 10, 54",Murašû,"Legal document","02.VIII.01 Dar II",423,Enlil-ašābšu-iqbi,Seals,https://cdli.ucla.edu/P261694,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132875,,,5506,lessor,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-šumu-iddin,Murašû,,Male,"Cattle, SmallCattle",1043,-,-,-,-,-,-,"less probable","CBS 5205",,"Stolper 1985, no. 11",Murašû,"Legal document","10.III.40 Art I",425,Nippur,,https://cdli.ucla.edu/P261398,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3486739,,,131,sub-lessor,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-šumu-iddin,Murašû,,Male,PloughOxen,27937,-,-,-,-,-,-,"less probable","CBS 5391",,"BE 9, 29",Murašû,"Legal document","12.V.32 Art I",433,Nippur,Fingernails,https://cdli.ucla.edu/P261585,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043187,,,3292,lessor,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-šumu-iddin,Murašû,,Male,PloughOxen,39502,-,-,-,-,-,-,"less probable","CBS 5415",,"BE 9, 65",Murašû,"Legal document","28.[-].38 Art I",427/426,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261609,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2044118,,,4240,lessor,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-šumu-iddin,Murašû,,Male,Donkeys,27355,-,-,-,-,-,-,"less probable","CBS 5387",,"BE 9, 20",Murašû,"Legal document","01.VIII.30 Art I",435,"Bīt-mār-Bābili (3, Nippur)",Fingernails,https://cdli.ucla.edu/P261581,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2042926,,,3238,lessor,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-šumu-iddin,Murašû,,Male,Land,29080,-,-,-,-,-,-,"less probable","CBS 5392",,"BE 9, 30",Murašû,"Legal document","12.V.42 Art I",423,Nippur,Fingernails,https://cdli.ucla.edu/P261586,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043211,,,3412,"land owner
lessor",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-šumu-iddin,Ninurta-ēriba,,Male,,33034,-,-,-,-,-,-,"less probable","Unknown (poss. H.V. Hilprecht)",,"BE 9, 45",Murašû,"Legal document","20.V.36 Art I",429,Nippur,Seals,https://cdli.ucla.edu/P453403,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043617,,,3781,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-šumu-iddin,Ninurta-ēriba,,Male,,33475,-,-,-,-,-,-,"less probable","CBS 5292",,"BE 9, 49",Murašû,"Legal document","05.VII.36 Art I",429,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261486,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043713,,,3853,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-šumu-iddin,Ninurta-ēriba,,Male,,40498,-,-,-,-,-,-,"less probable","CBS 5419",,"BE 9, 72",Murašû,"Legal document","15.VI.40 Art I",425,Nippur,Seals,https://cdli.ucla.edu/P261613,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2044309,,,4693,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-šumu-iddin,Tattannu,,Male,,42752,-,-,-,-,-,-,"less probable","CBS 5305",,"BE 9, 86a",Murašû,"Legal document","[-].III.41 Art I",424,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261499,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2044667,,,4934,"sealer of the tablet
witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-šumu-iddin,Tattannu,,Male,,44059,-,-,-,-,-,-,"less probable","CBS 5437",,"BE 9, 107",Murašû,"Legal document","06.VIII.41 Art I",424,Nippur,Seals,https://cdli.ucla.edu/P261631,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2045194,,,5075,"sealer of the tablet
witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-šumu-iddin,Tattannu,,Male,,47150,-,-,-,-,-,-,"less probable","CBS 5349",,"BE 10, 43",Murašû,"Legal document","15.VI.01 Dar II",423,Nippur,,https://cdli.ucla.edu/P261543,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132732,,,5460,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-šumu-iddin,Tattannu,,Male,,47517,-,-,-,-,-,-,"less probable","CBS 5268",,"BE 10, 53",Murašû,"Legal document","12.VII.01 Dar II",423,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261462,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132862,,,5504,"sealer of the tablet
witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-šumu-iddin,[Mura]šû,,Male,,29530,-,-,-,-,-,-,"less probable","CBS 5398",,"BE 9, 35",Murašû,"Legal document","[-].XII.34 Art I",430,Nippur,,https://cdli.ucla.edu/P261592,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043355,,,3445,lessor,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-šumu-iddin,[Mura]šû,,Male,,47512,-,-,-,-,-,-,"less probable","CBS 5268",,"BE 10, 53",Murašû,"Legal document","12.VII.01 Dar II",423,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261462,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132862,,,5504,"lessee
payer",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-supê-muhur,,,Male,,21799,-,-,-,-,-,-,"less probable","CBS 5376",,"BE 9, 1",Murašû,"Legal document","28.VII.01 Art II",404,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261570,-,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2042423,-,-,2662,"lessor
representative/agent",paqdu,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-supê-muhur,,,Male,,21946,-,-,-,-,-,-,"less probable","CBS 5265",,"BE 10, 130",Murašû,"Legal document","22.VI.11 Dar II",413,Nippur,"Seals, Epigraphs, Fingernails",https://cdli.ucla.edu/P261459,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2133863,,,2665,"lessor
representative/agent",paqdu,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-supê-muhur,,,Male,,22486,-,-,-,-,-,-,"less probable","CBS 5173",,"BE 10, 131",Murašû,"Legal document","22.VI.11 Dar II",413,Nippur,"Seals, Epigraphs, Fingernails",https://cdli.ucla.edu/P261329,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2133876,,,2704,lessor,paqdu,"TypeLegal documentSubtypelease contract (ana sūti)"
Enlil-supê-muhur,,,Male,,22786,-,-,-,-,-,-,"less probable","CBS 5366",,"BE 10, 132",Murašû,"Legal document","29.III.13 Dar II",411,Nippur,"Seals, Epigraphs, Fingernails",https://cdli.ucla.edu/P261560,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2133889,,,2734,lessor,paqdu,"TypeLegal documentSubtypelease contract (ana sūti)"
